20250819,06:05:00,1.16561,1.16575,1.16536,1.16548,296,296,1
20250819,06:10:00,1.16549,1.16571,1.16548,1.16564,124,124,1
20250819,06:15:00,1.16566,1.16577,1.16541,1.16564,179,179,1
20250819,06:20:00,1.16563,1.16585,1.16544,1.16585,220,220,1
20250819,06:25:00,1.16585,1.16608,1.16575,1.16591,188,188,1
20250819,06:30:00,1.16592,1.16642,1.16588,1.16634,163,163,1
20250819,06:35:00,1.16635,1.16644,1.16616,1.16616,147,147,2
20250819,06:40:00,1.16618,1.16645,1.16617,1.16635,116,116,1
20250819,06:45:00,1.16633,1.16721,1.1663,1.16715,316,316,1
20250819,06:50:00,1.16716,1.1674,1.16685,1.16715,311,311,1
20250819,06:55:00,1.16715,1.16745,1.16709,1.16742,192,192,1
20250819,07:00:00,1.16743,1.16791,1.16735,1.16753,296,296,1
20250819,07:05:00,1.16754,1.16812,1.16748,1.1678,286,286,1
20250819,07:10:00,1.16781,1.16799,1.16741,1.16748,292,292,1
20250819,07:15:00,1.16746,1.16782,1.16737,1.16771,313,313,1
20250819,07:20:00,1.16774,1.16777,1.16743,1.16745,259,259,1
20250819,07:25:00,1.16746,1.16775,1.16746,1.16767,248,248,1
20250819,07:30:00,1.16765,1.16779,1.16755,1.16779,262,262,1
20250819,07:35:00,1.1678,1.16811,1.16765,1.16805,182,182,1
20250819,07:40:00,1.16804,1.16815,1.16779,1.168,173,173,1
20250819,07:45:00,1.16799,1.168,1.16769,1.16791,237,237,1
20250819,07:50:00,1.16791,1.16832,1.16773,1.16806,414,414,1
20250819,07:55:00,1.16806,1.1684,1.16806,1.16834,490,490,1
20250819,08:00:00,1.16835,1.16842,1.16788,1.16802,376,376,1
20250819,08:05:00,1.16801,1.16801,1.16761,1.16763,181,181,1
20250819,08:10:00,1.16763,1.16771,1.16749,1.16755,206,206,1
20250819,08:15:00,1.16753,1.16776,1.16747,1.16771,157,157,1
20250819,08:20:00,1.16768,1.16792,1.1676,1.16771,118,118,1
